Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_50,SMA_200,DMA_50_200,RSI,EMA_12,EMA_26,MACD,Signal_Line,Middle_Band,Upper_Band,Lower_Band,Volume_Change,Sentiment,Future Close
2024-01-19,20.795874638960772,20.956515958791748,20.7910056510107,20.93217658996582,7200,0.0,0.0,0.0,20.72609664916992,19.986136322021483,0.7399603271484381,32.55514749477406,21.06790618119248,21.034284086514756,0.03362209467772459,0.1451615050569918,21.270353603363038,21.866932888423204,20.673774318302872,-0.040000000000000036,0,21.16583824157715
2024-01-22,20.961386292219366,20.961386292219366,20.90394448675517,20.934125900268555,8600,0.0,0.0,0.0,20.757167243957518,19.9931600856781,0.7640071582794192,33.333390995828395,21.047324599511878,21.026864961607632,0.020459637904245653,0.12022113162644257,21.261104679107667,21.873093567270057,20.649115790945277,0.19444444444444442,0,21.29045867919922
2024-01-23,20.88349989645008,20.925363540649414,20.834819297058417,20.925363540649414,9900,0.0,0.0,0.0,20.78928997039795,20.0011705493927,0.7881194210052485,38.38339271005865,21.028561359686883,21.01934633783295,0.00921502185393308,0.09801990967194069,21.233941555023193,21.855301641204065,20.612581468842322,0.15116279069767447,0,21.23009490966797
2024-01-24,21.263198805212234,21.263198805212234,21.0587440063482,21.07918930053711,7200,0.0,0.0,0.0,20.825908432006838,20.009425430297853,0.8164830017089848,47.18347362474258,21.036350273663842,21.02377914988511,0.012571123778730708,0.0809301524932987,21.21359348297119,21.82677802634086,20.60040893960152,-0.2727272727272727,0,21.15610122680664
2024-01-25,21.08795215577554,21.13079071044922,21.05387666579929,21.13079071044922,6900,0.0,0.0,0.0,20.860471229553223,20.018009223937987,0.8424620056152357,49.08541228867424,21.050879571630823,21.03170593214912,0.019173639481703475,0.06857884989097965,21.190422153472902,21.777515116361442,20.60332919058436,-0.04166666666666663,0,21.414104461669922
2024-01-26,21.204782717956196,21.233989218265638,21.16583824157715,21.16583824157715,13200,0.0,0.0,0.0,20.895754165649414,20.026011924743653,0.8697422409057616,48.00207803404153,21.068565520853333,21.041641658773415,0.026923862079918592,0.060247852328767434,21.16286954879761,21.695089111836516,20.6306499857587,0.9130434782608696,0,21.335243225097656
2024-01-29,21.165838950377793,21.324534168684583,21.15610283095699,21.29045867919922,7600,0.0,0.0,0.0,20.921964988708496,20.03453845977783,0.8874265289306642,47.53924327961401,21.102702929829622,21.060072549175324,0.04263038065429825,0.0567243579938736,21.141499328613282,21.610451427544902,20.672547229681662,-0.4242424242424242,0,21.239831924438477
2024-01-30,21.253461223844692,21.253461223844692,21.136629652961073,21.23009490966797,4200,0.0,0.0,0.0,20.94639320373535,20.041345043182375,0.9050481605529761,53.09936576021705,21.1223016959586,21.072666798100705,0.049634897857895766,0.055306465966678035,21.119544792175294,21.52068990037417,20.71839968397642,-0.4473684210526315,0,21.4676513671875
2024-01-31,21.28072094617884,21.391710470790397,21.15610122680664,21.15610122680664,14300,0.0,0.0,0.0,20.97022373199463,20.04834892272949,0.9218748092651374,47.985729323709684,21.127501623781377,21.078847126152997,0.048654497628380255,0.053976072299018484,21.108835220336914,21.49286526823588,20.724805172437947,2.4047619047619047,0,21.521198272705078
2024-02-01,21.3313483785258,21.415077516479023,21.273906576216877,21.414104461669922,4500,0.0,0.0,0.0,20.994918403625487,20.05645845413208,0.9384599494934065,53.54495577551187,21.171594368071922,21.103681002857957,0.06791336521396474,0.05676353088200774,21.120274925231932,21.526865148068115,20.71368470239575,-0.6853146853146853,0,21.428707122802734
2024-02-02,21.261250203488213,21.335243225097656,21.233989812050513,21.335243225097656,3400,0.0,0.0,0.0,21.01466049194336,20.063715162277223,0.950945329666137,49.28609020686911,21.19677111530665,21.120833760060897,0.07593735524575251,0.0605982957547567,21.12874517440796,21.546243890682593,20.711246458133328,-0.24444444444444446,0,21.51146125793457
2024-02-05,21.217438664123698,21.272934358999485,21.164865847739947,21.239831924438477,6100,0.0,0.0,0.0,21.03460391998291,20.071260595321654,0.9633433246612562,61.315754877725,21.203395855173085,21.129648438903683,0.07374741626940207,0.06322811985768577,21.128696537017824,21.546140509583164,20.711252564452483,0.7941176470588236,0,21.57669448852539
2024-02-06,21.404369375994087,21.4676513671875,21.404369375994087,21.4676513671875,2600,0.0,0.0,0.0,21.058144836425782,20.080016040802,0.9781287956237819,78.15005889064985,21.24405054932915,21.15468569285063,0.0893648564785181,0.06845546718185225,21.132980251312254,21.56293859010649,20.703021912518018,-0.5737704918032787,0,21.201860427856445
2024-02-07,21.50172603447886,21.535803379862163,21.477386665183513,21.521198272705078,4000,0.0,0.0,0.0,21.081030654907227,20.089251928329467,0.9917787265777598,76.42795017154384,21.286688660617752,21.18183477283985,0.10485388777790305,0.07573515130106241,21.15269536972046,21.616321198254944,20.689069541185972,0.5384615384615385,0,21.477386474609375
2024-02-08,21.399498766559013,21.44136426287249,21.39073755956824,21.428707122802734,6700,0.0,0.0,0.0,21.102833824157713,20.09791664123535,1.0049171829223624,68.86087761675886,21.30853765480006,21.20012161357784,0.10841604122222037,0.082271329285294,21.163015365600586,21.642096492913836,20.683934238287335,0.675,0,21.633161544799805
2024-02-09,21.321611585570704,21.555272863631984,21.321611585570704,21.51146125793457,4100,0.0,0.0,0.0,21.1240864944458,20.108711042404174,1.0153754520416278,70.66188476471841,21.339756670666905,21.223183809456117,0.11657286121078769,0.08913163567039274,21.174406242370605,21.675874035116717,20.672938449624493,-0.3880597014925373,0,21.730520248413086
2024-02-12,21.633161380984227,21.65263361968205,21.56501040251674,21.57669448852539,7500,0.0,0.0,0.0,21.146643829345702,20.119434537887575,1.027209291458128,72.40447663074357,21.376208642645132,21.24936978568347,0.12683885696166186,0.09667307992864657,21.18516445159912,21.712119535328117,20.658209367870125,0.8292682926829269,0,21.815221786499023
2024-02-13,21.224251829157186,21.302138920279837,21.156100856546708,21.201860427856445,2600,0.0,0.0,0.0,21.161320991516114,20.12695556640625,1.0343654251098648,53.66273977377179,21.349385840369948,21.24585057399258,0.10353526637736721,0.09804551721839071,21.20001163482666,21.71018582553446,20.689837444118858,-0.6533333333333333,0,21.813276290893555
2024-02-14,21.383923074507578,21.477386474609375,21.383923074507578,21.477386474609375,7800,0.0,0.0,0.0,21.17736614227295,20.135499687194823,1.0418664550781251,59.128117954838636,21.36907824563755,21.263001381445676,0.10607686419187345,0.09965178661308727,21.241389179229735,21.694755579706026,20.788022778753444,2.0,0,22.06932830810547
2024-02-15,21.623425425377167,21.681842141912988,21.570852608864815,21.633161544799805,10600,0.0,0.0,0.0,21.200381622314453,20.145153579711913,1.0552280426025398,61.57179831107249,21.409706445508665,21.29042065280524,0.1192857927034261,0.10357858783115505,21.2825719833374,21.720115789703694,20.84502817697111,0.35897435897435903,0,22.071277618408203
2024-02-16,21.783094920367326,21.798671225409432,21.730520248413086,21.730520248413086,6300,0.0,0.0,0.0,21.224730567932127,20.156665115356446,1.0680654525756808,61.04587755070775,21.459062415186267,21.323020622850265,0.13604179233600178,0.11007122873212441,21.322489166259764,21.770966086622163,20.874012245897365,-0.4056603773584906,0,22.031360626220703
2024-02-20,21.905766020490272,21.905766020490272,21.76946407059471,21.815221786499023,7900,0.0,0.0,0.0,21.249968070983886,20.168382711410523,1.0815853595733635,64.50984602606877,21.513856164619,21.359479968305727,0.15437619631327237,0.11893222224835401,21.36654396057129,21.82732539388331,20.905762527259267,0.25396825396825395,0,22.07614517211914
2024-02-21,21.75972856422029,21.82787954108632,21.72078408773979,21.813276290893555,13900,0.0,0.0,0.0,21.273248825073242,20.180194578170777,1.093054246902465,66.9003770038446,21.55992079943047,21.39309451071964,0.16682628871082983,0.1285110355408492,21.410939598083495,21.863773464107005,20.958105732059984,0.759493670886076,0,21.9057674407959
2024-02-22,21.944710443910214,22.07127627465999,21.944710443910214,22.06932830810547,8200,0.0,0.0,0.0,21.301267013549804,20.191674766540526,1.109592247009278,66.86712558797245,21.638291185380467,21.44318590311859,0.19510528226187773,0.1418298848850549,21.460446548461913,21.973112766823057,20.94778033010077,-0.41007194244604317,0,21.967103958129883
2024-02-23,22.139428597343787,22.139428597343787,22.012862758888403,22.071277618408203,9700,0.0,0.0,0.0,21.328422889709472,20.20325924873352,1.125163640975952,69.72861107191571,21.70490448276935,21.489711215362263,0.21519326740708777,0.1565025613894615,21.507470893859864,22.06351754802803,20.951424239691697,0.18292682926829262,0,22.163766860961914
2024-02-26,22.110220781355242,22.110220781355242,22.00312717910493,22.031360626220703,5900,0.0,0.0,0.0,21.354665298461914,20.214880504608153,1.1397847938537602,71.86659233584604,21.75512850483879,21.52983339394437,0.22529511089442167,0.17026107129045354,21.550747013092042,22.129117422596938,20.972376603587147,-0.3917525773195877,0,22.104379653930664
2024-02-27,22.046938670287744,22.11995678184118,22.032333562397106,22.07614517211914,14500,0.0,0.0,0.0,21.375071830749512,20.2266689491272,1.1484028816223137,68.70137452693481,21.80451568442038,21.570300933068424,0.23421475135195635,0.1830518073027541,21.590031337738036,22.199839179050127,20.980223496425946,1.457627118644068,0,21.993391036987305
2024-02-28,22.10048611639294,22.10048611639294,21.866822962886523,21.9057674407959,4700,0.0,0.0,0.0,21.387813262939453,20.237851314544677,1.1499619483947754,61.027388944006844,21.820092877708923,21.5951503040112,0.2249425736977244,0.19142996058174816,21.623814964294432,22.22445847917588,21.023171449412985,-0.6758620689655173,0,22.212448120117188
2024-02-29,21.938870510710725,21.967103958129883,21.92037132607578,21.967103958129883,1300,0.0,0.0,0.0,21.40456226348877,20.24960982322693,1.154952440261841,65.71919894594635,21.842709967004456,21.62270242653851,0.2200075404659465,0.19714547655858786,21.664365100860596,22.24108448412324,21.087645717597955,-0.7234042553191489,0,22.324411392211914
2024-03-01,22.100484873380765,22.183239098821414,22.100484873380765,22.163766860961914,7600,0.0,0.0,0.0,21.42313491821289,20.261179323196412,1.1619555950164795,67.8571577755778,21.892103335305606,21.662781273532836,0.22932206177276981,0.20358079360142425,21.701848220825195,22.306835731477502,21.096860710172887,4.846153846153846,0,22.25625991821289
2024-03-04,22.13942819761476,22.14916431685476,22.096589644353745,22.104379653930664,15800,0.0,0.0,0.0,21.43748966217041,20.27323184967041,1.1642578125000007,64.49200281187566,21.924761230478694,21.695492264673415,0.22926896580527867,0.20871842804219515,21.740305042266847,22.344953832479675,21.13565625205402,1.0789473684210527,0,22.178373336791992
2024-03-05,21.983654917342683,22.12482586672726,21.934976176094526,21.993391036987305,7900,0.0,0.0,0.0,21.454975395202638,20.284190549850464,1.1707848453521734,75.42232709950599,21.93531966224925,21.717558840400372,0.21776082184887713,0.21052690680353156,21.777982997894288,22.344000920225792,21.211965075562784,-0.5,0,22.412033081054688
2024-03-06,22.245550554073663,22.280599097689418,22.196869957968595,22.212448120117188,6100,0.0,0.0,0.0,21.469851837158203,20.296726694107054,1.1731251430511485,74.49725776965265,21.97795480961355,21.75421730556458,0.22373750404896953,0.2131690262526192,21.815222835540773,22.393151164944406,21.23729450613714,-0.22784810126582278,0,22.368223190307617
2024-03-07,22.295203033650665,22.37503809953313,22.295203033650665,22.324411392211914,6400,0.0,0.0,0.0,21.4866170501709,20.309416131973265,1.1772009181976344,73.73012089846205,22.03125582232099,21.796453904575493,0.23480191774549652,0.21749560455119468,21.855383491516115,22.45837087168977,21.25239611134246,0.049180327868852514,0,22.264049530029297
2024-03-08,22.450976733371625,22.450976733371625,22.25625991821289,22.25625991821289,8100,0.0,0.0,0.0,21.499857902526855,20.3216277217865,1.178230180740357,68.41760623704569,22.065871837073587,21.830513609289373,0.23535822778421434,0.22106812919779864,21.89676113128662,22.489964293872585,21.303557968700655,0.265625,0,22.22997283935547
2024-03-11,22.15890109773058,22.265996555593414,22.15890109773058,22.178373336791992,13400,0.0,0.0,0.0,21.509087562561035,20.334660005569457,1.1744275569915779,62.7828877579794,22.08317976010719,21.85628099651179,0.2268987635954005,0.22223425607731903,21.930106735229494,22.50686506614328,21.353348404315707,0.654320987654321,0,22.230945587158203
2024-03-12,22.353616367919766,22.412033081054688,22.265995012166975,22.412033081054688,1800,0.0,0.0,0.0,21.522970962524415,20.35003764152527,1.172933320999146,68.12027037167447,22.133772578714495,21.89744781758904,0.23632476112545575,0.22505235708694638,21.971873664855956,22.56170889194448,21.38203843776743,-0.8656716417910448,0,22.212448120117188
2024-03-13,22.334147700186094,22.407165811742956,22.334147700186094,22.368223190307617,6100,0.0,0.0,0.0,21.53695171356201,20.365432567596436,1.1715191459655756,60.37878557075472,22.169841903574977,21.932320067420044,0.23752183615493294,0.2275462529005437,22.030191802978514,22.52195640932973,21.5384271966273,2.388888888888889,0,22.4655818939209
2024-03-14,22.366276003960568,22.366276003960568,22.217316897096428,22.264049530029297,19500,0.0,0.0,0.0,21.554826850891114,20.378997230529784,1.1758296203613305,56.250077300398004,22.184335384567948,21.956892620205913,0.22744276436203492,0.22752555519284196,22.06952495574951,22.496720905014215,21.642329006484808,2.19672131147541,0,22.48505210876465
2024-03-15,22.270863426721828,22.270863426721828,22.197843459581957,22.22997283935547,7000,0.0,0.0,0.0,21.575720100402833,20.39367727279663,1.1820428276062032,56.463911842993916,22.191356531458336,21.977120784587363,0.21423574687097258,0.22486759352846808,22.099365520477296,22.478943987906714,21.719787053047877,-0.641025641025641,0,22.375036239624023
2024-03-18,22.282545348078084,22.282545348078084,22.227051510840177,22.230945587158203,6100,0.0,0.0,0.0,21.597022247314452,20.40934539794922,1.187676849365232,55.18592923724157,22.197447155412164,21.995922621814834,0.20152453359732903,0.22019898154224027,22.12438678741455,22.465630430790718,21.783143144038384,-0.12857142857142856,0,22.34096336364746
2024-03-19,22.227051370461275,22.246523608903303,22.105352665660902,22.212448120117188,3300,0.0,0.0,0.0,21.616455116271972,20.42314839363098,1.1933067226409904,61.43798381784475,22.199754996136015,22.01196154761501,0.1877934485210062,0.2137178749379935,22.14424810409546,22.454564301819595,21.833931906371326,-0.4590163934426229,0,22.383800506591797
2024-03-20,22.129692276545153,22.48894820891116,22.129692276545153,22.4655818939209,11000,0.0,0.0,0.0,21.638127212524413,20.436534233093262,1.201592979431151,66.26439142177912,22.240651441949076,22.045563054748776,0.19508838720030042,0.2099919773904549,22.176863384246825,22.477684929727204,21.876041838766447,2.3333333333333335,0,22.472396850585938
2024-03-21,22.606750813989134,22.674903648773736,22.48505210876465,22.48505210876465,13500,0.0,0.0,0.0,21.665290336608887,20.450423946380614,1.2148663902282735,61.85354594457659,22.278251544536086,22.078117799490695,0.20013374504539172,0.20802033092144226,22.197649574279787,22.523587829319535,21.87171131924004,0.2272727272727273,0,22.472396850585938
2024-03-22,22.480183721939323,22.480183721939323,22.32440953651112,22.375036239624023,14500,0.0,0.0,0.0,21.688344917297364,20.46250617980957,1.2258387374877948,59.62603483503692,22.293141497626536,22.10011175801909,0.19302973960744652,0.20502221265864312,22.212837505340577,22.54227162519179,21.883403385489363,0.07407407407407418,0,22.35361671447754
2024-03-25,22.35848763658564,22.373090887871626,22.334148265450672,22.34096336364746,4700,0.0,0.0,0.0,21.709491310119628,20.474942760467528,1.2345485496521,63.07703789605424,22.300498707783603,22.117952617695266,0.1825460900883371,0.20052698814458195,22.228317642211913,22.55087067234914,21.905764612074684,-0.6758620689655173,0,22.32927703857422
2024-03-26,22.295204228276223,22.450978434999765,22.295204228276223,22.383800506591797,9200,0.0,0.0,0.0,21.729936714172364,20.48678991317749,1.2431468009948752,57.432515164852624,22.31331436913871,22.137645053909825,0.17566931522888396,0.19555545356144236,22.243700408935545,22.565039070151084,21.922361747720007,0.9574468085106382,0,22.41398048400879
2024-03-27,22.46071276467676,22.472396850585938,22.421770144587537,22.472396850585938,14800,0.0,0.0,0.0,21.761286315917967,20.498791704177858,1.2624946117401095,56.55177189258023,22.337788597053667,22.162441483293243,0.17534711376042367,0.19151378560123863,22.27203187942505,22.5667317157356,21.9773320431145,0.6086956521739131,0,22.299097061157227
2024-03-28,22.499657241740852,22.502578263218147,22.43150626385356,22.472396850585938,10600,0.0,0.0,0.0,21.79773754119873,20.51063750267029,1.2871000385284432,60.18358088774498,22.358497559135554,22.18540114012974,0.1730964190058124,0.1878303122821534,22.29729652404785,22.56755059879255,22.027042449303153,-0.28378378378378377,0,22.357513427734375
2024-04-01,22.3438824524456,22.443187895154868,22.319541226441277,22.35361671447754,9200,0.0,0.0,0.0,21.828619766235352,20.52097707748413,1.3076426887512227,57.950454816066014,22.357746659957396,22.19786155304439,0.15988510691300561,0.18224127120832384,22.306789016723634,22.570553925180803,22.043024108266465,-0.13207547169811318,0,22.494787216186523
2024-04-02,22.30688563644373,22.343882145371055,22.285465432133304,22.32927703857422,11100,0.0,0.0,0.0,21.85656177520752,20.530287351608276,1.3262744235992443,45.365242954075434,22.35336671820614,22.20759603345401,0.1457706847521294,0.17494715391708496,22.31803388595581,22.564043672767234,22.072024099144386,0.2065217391304348,0,22.48992156982422
2024-04-03,22.275730559438294,22.460713114423452,22.275730559438294,22.41398048400879,5900,0.0,0.0,0.0,21.886158866882326,20.538929204940796,1.3472296619415296,52.45039958162415,22.36269191294501,22.22288377053214,0.1398081424128712,0.16791935161624222,22.339063358306884,22.53504502682532,22.14308168978845,-0.46846846846846846,0,22.183238983154297
2024-04-04,22.587280998799734,22.616487500322005,22.299097061157227,22.299097061157227,2300,0.0,0.0,0.0,21.91363353729248,20.547497701644897,1.366135835647583,51.85558452679817,22.352908089593043,22.22852919946733,0.1243788901257119,0.15921125931813615,22.343395805358888,22.53125485262817,22.155536758089607,-0.6101694915254237,0,22.237760543823242
2024-04-05,22.24652389555453,22.357513427734375,22.24652389555453,22.357513427734375,1700,0.0,0.0,0.0,21.939200019836427,20.557842569351195,1.3813574504852326,56.58294742147875,22.35361660315325,22.23808358674637,0.11553301640687863,0.15047561073588467,22.34505090713501,22.532788946841293,22.15731286742873,-0.26086956521739135,0,21.808406829833984
2024-04-08,22.450975609997396,22.563913102694823,22.450975609997396,22.494787216186523,7500,0.0,0.0,0.0,21.96647994995117,20.568590202331542,1.3978897476196295,61.938313520865655,22.37533515900452,22.257098670408602,0.11823648859591884,0.1440277863078915,22.356977272033692,22.551160486559112,22.162794057508272,3.4117647058823533,0,21.693523406982422
2024-04-09,22.645695767229373,22.645695767229373,22.44124097252579,22.48992156982422,7300,0.0,0.0,0.0,21.992961616516112,20.5799703502655,1.4129912662506108,62.711944383277235,22.392963837592166,22.274344811106054,0.11861902648611178,0.13894603434353558,22.3725546836853,22.55610477974239,22.18900458762821,-0.026666666666666616,0,21.418973922729492
2024-04-10,22.202711220912263,22.22705058962232,22.100484758145143,22.183238983154297,6100,0.0,0.0,0.0,22.010817222595215,20.591408882141113,1.4194083404541011,37.669942376602805,22.360698475370953,22.267596231257777,0.09310224411317591,0.12977727629746366,22.361114978790283,22.562005146750256,22.16022481083031,-0.1643835616438356,0,21.392684936523438
2024-04-11,22.178372630644223,22.285466228122328,22.110219796099237,22.237760543823242,7400,0.0,0.0,0.0,22.03097053527832,20.602918643951416,1.4280518913269056,39.52144494337707,22.341784947440537,22.265386180336698,0.0763987671038393,0.1191015744587388,22.354591846466064,22.562847685010798,22.14633600792133,0.21311475409836067,0,21.417999267578125
2024-04-12,22.02259773188136,22.02259773188136,21.769464211172973,21.808406829833984,10900,0.0,0.0,0.0,22.044016647338868,20.611418628692626,1.4325980186462424,31.103871239404697,22.259726775501065,22.231535858077237,0.028190917423827955,0.10091944305175664,22.331809711456298,22.651595658181336,22.01202376473126,0.472972972972973,0,21.374187469482422
2024-04-15,22.032332177144063,22.032332177144063,21.66236894039942,21.693523406982422,69500,0.0,0.0,0.0,22.049605026245118,20.619722957611085,1.4298820686340328,29.513173443805087,22.172618564959738,22.191683083922065,-0.019064518962327526,0.07692265064893981,22.304987239837647,22.732562842009116,21.877411637666178,5.376146788990826,0,21.652633666992188
2024-04-16,21.34108681910766,21.842484932612273,21.16584037171478,21.418973922729492,24600,0.0,0.0,0.0,22.051279640197755,20.6268271446228,1.424452495574954,23.374539834998544,22.056673235385855,22.134445368278172,-0.0777721328923171,0.045983693940688436,22.264388656616212,22.84747875284819,21.681298560384235,-0.646043165467626,0,21.822038650512695
2024-04-17,21.360557414029277,21.409236153677963,21.360557414029277,21.392684936523438,3100,0.0,0.0,0.0,22.054336700439453,20.632864952087402,1.421471748352051,19.14301662334944,21.95452118940702,22.079500151111155,-0.1249789617041337,0.011791162811724012,22.223400497436522,22.925058797686514,21.52174219718653,-0.8739837398373984,0,21.84929847717285
2024-04-18,21.477387181528552,21.52606777826444,21.395606007382128,21.417999267578125,6700,0.0,0.0,0.0,22.053343658447265,20.638477945327757,1.4148657131195073,20.2962593601967,21.871979355279496,22.030500085664265,-0.15852073038476888,-0.02227121582757457,22.171021366119383,22.94883051647287,21.393212215765896,1.161290322580645,0,21.759727478027344
2024-04-19,21.243725699756887,21.38976377471988,21.243725699756887,21.374187469482422,7900,0.0,0.0,0.0,22.050403442382812,20.645118474960327,1.4052849674224852,21.191363406344706,21.795395988233793,21.981884336317464,-0.18648834808367099,-0.055114642278793854,22.115478134155275,22.955066572484633,21.275889695825917,0.17910447761194037,0,21.959314346313477
2024-04-22,21.526067829129587,21.672105905732558,21.467651112908484,21.652633666992188,32300,0.0,0.0,0.0,22.054881973266603,20.65507863998413,1.399803333282474,32.685639988442645,21.773432554196624,21.957495397848923,-0.18406284365229908,-0.08090428255349491,22.07935800552368,22.933952752112194,21.224763258935166,3.0886075949367084,0,22.08490753173828
2024-04-23,21.594219393391487,21.836643758451515,21.594219393391487,21.822038650512695,1700,0.0,0.0,0.0,22.061093521118163,20.66446186065674,1.3966316604614235,35.48234387162445,21.78091041516833,21.947461564712906,-0.16655114954457773,-0.09803365595171148,22.053411769866944,22.90607195434576,21.20075158538813,-0.9473684210526316,0,21.7860164642334
2024-04-24,21.740256911251688,21.84929847717285,21.740256911251688,21.84929847717285,6000,0.0,0.0,0.0,22.066545600891114,20.673856716156006,1.392688884735108,38.47304394070331,21.791431655476718,21.940190224895126,-0.14875856941840837,-0.10817863864505087,22.026686668395996,22.869190518314483,21.18418281847751,2.5294117647058822,0,21.797698974609375
2024-04-25,21.409234635097988,21.769463596661463,21.409234635097988,21.759727478027344,7700,0.0,0.0,0.0,22.077702941894533,20.681897535324097,1.3958054065704353,34.921357353034566,21.786554089715278,21.926822614016032,-0.14026852430075465,-0.11459661577619164,21.991053199768068,22.814246630057546,21.16785976947859,0.28333333333333344,0,22.139427185058594
2024-04-26,21.96418147738225,21.973917596494648,21.868770109845556,21.959314346313477,7200,0.0,0.0,0.0,22.087341499328613,20.688893804550172,1.39844769477844,36.90481077087268,21.813132590730383,21.929229409001028,-0.11609681827064477,-0.11489665627508226,21.965399074554444,22.756797334035028,21.17400081507386,-0.06493506493506496,0,22.3049373626709
2024-04-29,21.983654119479006,22.090749574708017,21.954445761605218,22.08490753173828,35300,0.0,0.0,0.0,22.096376419067383,20.695012559890746,1.4013638591766373,40.64748454930481,21.854944120116212,21.94076112179638,-0.08581700168016937,-0.1090807253560997,21.95196361541748,22.724510643918023,21.179416586916936,3.9027777777777777,0,22.4295597076416
2024-04-30,22.003126541006573,22.003126541006573,21.769465246998127,21.7860164642334,7200,0.0,0.0,0.0,22.09748634338379,20.700437545776367,1.3970487976074217,40.79427904086058,21.844339865365008,21.929298554569492,-0.08495868920448402,-0.10425631812577657,21.92480058670044,22.679484733043733,21.170116440357145,-0.7960339943342776,0,22.33414649963379
2024-05-01,21.798672029466687,22.059595575269665,21.759729408450145,21.797698974609375,12000,0.0,0.0,0.0,22.097135887145996,20.705863399505617,1.3912724876403786,39.59486920921204,21.837164343710295,21.91955043753541,-0.08238609382511441,-0.09988227326564414,21.89398651123047,22.614106598649844,21.173866423811095,0.6666666666666667,0,22.300071716308594
2024-05-02,21.983652998292772,22.16863554144273,21.983652998292772,22.139427185058594,3700,0.0,0.0,0.0,22.103658905029295,20.712595167160035,1.3910637378692599,58.16522981205151,21.88366631930234,21.93583760401861,-0.05217128471626964,-0.09034007555576926,21.886003017425537,22.59058550816049,21.181420526690584,-0.6916666666666667,0,22.470447540283203
2024-05-03,22.26599474469022,22.338039794988074,22.25625862595136,22.3049373626709,6100,0.0,0.0,0.0,22.108371086120606,20.720365438461304,1.388005647659302,64.7141554842139,21.948477249051347,21.963178326881742,-0.014701077830395093,-0.07521227601069443,21.883374214172363,22.580906558814526,21.1858418695302,0.6486486486486487,0,22.44026756286621
2024-05-06,22.3993782931115,22.470450296945288,22.39256319489422,22.4295597076416,8400,0.0,0.0,0.0,22.115536727905273,20.72929581642151,1.386240911483764,76.21206004693889,22.022489934988307,21.997725095826915,0.02476483916139216,-0.05521685297627711,21.880112838745116,22.566123275830854,21.19410240165938,0.3770491803278688,0,22.538599014282227
2024-05-07,22.33414649963379,22.421769714371866,22.321489359133327,22.33414649963379,6000,0.0,0.0,0.0,22.121592445373537,20.73750940322876,1.384083042144777,73.57383632131297,22.07043709877992,22.022645199812608,0.0477918989673114,-0.03461510258755941,21.872324085235597,22.5322228975905,21.212425272880694,-0.2857142857142857,0,22.645694732666016
2024-05-08,22.197843391232567,22.31370191205541,22.197843391232567,22.300071716308594,2900,0.0,0.0,0.0,22.126070976257324,20.744857397079468,1.3812135791778566,71.99028064402621,22.10576550147664,22.04319531214564,0.062570189330998,-0.015178044203847928,21.87816572189331,22.551583254040327,21.204748189746294,-0.5166666666666666,0,22.84528160095215
2024-05-09,22.236786262795437,22.470447540283203,22.236786262795437,22.470447540283203,3600,0.0,0.0,0.0,22.13736457824707,20.752702474594116,1.3846621036529534,75.70773241157707,22.161870430523802,22.074843625341014,0.08702680518278783,0.005262925673479224,21.88980007171631,22.596588988971405,21.183011154461212,0.24137931034482762,0,22.785890579223633
2024-05-10,22.50939345284455,22.50939345284455,22.402297997456213,22.44026756286621,7600,0.0,0.0,0.0,22.146827850341797,20.760085010528563,1.386742839813234,70.90441154881579,22.20470075857648,22.101912065157695,0.10278869341878405,0.02476807922254019,21.92139310836792,22.668216898488218,21.17456931824762,1.1111111111111112,0,22.879356384277344
2024-05-13,22.519126776482416,22.560992273449486,22.519126776482416,22.538599014282227,7000,0.0,0.0,0.0,22.154324493408204,20.768750295639038,1.3855741977691665,69.76368839695299,22.25606972099275,22.134259246574324,0.12181047441842452,0.044176558261717055,21.96364688873291,22.75072721158629,21.17656656587953,-0.07894736842105265,0,22.90272331237793
2024-05-14,22.580464777938538,22.645694732666016,22.564886616119743,22.645694732666016,5700,0.0,0.0,0.0,22.16515079498291,20.776445569992067,1.3887052249908436,71.03911429743313,22.316012030480945,22.17214335665519,0.14386867382575375,0.0641149813745244,22.024982929229736,22.824440869099842,21.22552498935963,-0.18571428571428572,0,22.743053436279297
2024-05-15,22.781997752876197,22.859884851671634,22.781997752876197,22.84528160095215,4500,0.0,0.0,0.0,22.18218860626221,20.785014114379884,1.3971744918823248,77.1026412959522,22.397438118245745,22.222005448825335,0.17543266942040958,0.08637851898370144,22.09761276245117,22.918840219176147,21.276385305726194,-0.21052631578947367,0,22.548336029052734
2024-05-16,22.879355835440567,22.879355835440567,22.78199650304373,22.785890579223633,4700,0.0,0.0,0.0,22.193657455444335,20.794728870391847,1.398928585052488,72.19024776901382,22.457200035319268,22.26377471774373,0.1934253175755387,0.1077878787020689,22.166007328033448,22.976694439212192,21.355320216854704,0.04444444444444451,0,22.392562866210938
2024-05-17,22.772260930374305,22.92803512315608,22.772260930374305,22.879356384277344,6900,0.0,0.0,0.0,22.204756355285646,20.80710686683655,1.3976494884490975,71.70211435657492,22.522147165928203,22.309373359709184,0.21277380621901898,0.12878506420545893,22.241265773773193,23.021330019122512,21.461201528423874,0.46808510638297873,0,22.52983856201172
